observation_id,timestamp,simulation_time_sec,train_id,route_id,data_source,data_quality_status,latitude,longitude,current_position_km,current_speed_kmph,current_speed_mps,target_speed_kmph,current_acceleration_mps2,braking_distance_m,section_speed_limit_kmph,restriction_speed_kmph,approach_speed_kmph,current_section_id,current_station_id,previous_station_id,next_station_id,distance_to_next_station_km,distance_to_destination_km,movement_state,station_event,actual_arrival_time,actual_departure_time,actual_dwell_min,current_delay_min,arrival_delay_min,departure_delay_min,signal_state,congestion_level,fog_active,fog_visibility_km,unscheduled_halt,active_event_ids
OBS_000257,8:53:00,7680,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.953433,77.578943,190.275,95,26.39,95,0,580.3,100,,700.11,SEC_SRE_RK,,SRE,RK,30.725,123.725,CRUISING,,,,,-76.21,,,GREEN,NONE,FALSE,,FALSE,
OBS_000258,8:53:30,7710,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.950879,77.586906,191.067,95,26.39,95,0,580.3,100,,691.26,SEC_SRE_RK,,SRE,RK,29.933,122.933,CRUISING,,,,,-76.56,,,GREEN,NONE,FALSE,,FALSE,
OBS_000259,8:54:00,7740,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.948325,77.594869,191.858,95,26.39,95,0,580.3,100,,682.29,SEC_SRE_RK,,SRE,RK,29.142,122.142,CRUISING,,,,,-76.91,,,GREEN,NONE,FALSE,,FALSE,
OBS_000260,8:54:30,7770,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.94577,77.602832,192.65,95,26.39,95,0,580.3,100,,673.21,SEC_SRE_RK,,SRE,RK,28.35,121.35,CRUISING,,,,,-77.26,,,GREEN,NONE,FALSE,,FALSE,
OBS_000261,8:55:00,7800,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.943216,77.610796,193.442,95,26.39,95,0,580.3,100,,664,SEC_SRE_RK,,SRE,RK,27.558,120.558,CRUISING,,,,,-77.61,,,GREEN,NONE,FALSE,,FALSE,
OBS_000262,8:55:30,7830,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.940662,77.618759,194.233,95,26.39,95,0,580.3,100,,654.67,SEC_SRE_RK,,SRE,RK,26.767,119.767,CRUISING,,,,,-77.96,,,GREEN,NONE,FALSE,,FALSE,
OBS_000263,8:56:00,7860,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.938108,77.626722,195.025,95,26.39,95,0,580.3,100,,645.19,SEC_SRE_RK,,SRE,RK,25.975,118.975,CRUISING,,,,,-78.31,,,GREEN,NONE,FALSE,,FALSE,
OBS_000264,8:56:30,7890,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.935553,77.634685,195.817,95,26.39,95,0,580.3,100,,635.58,SEC_SRE_RK,,SRE,RK,25.183,118.183,CRUISING,,,,,-78.66,,,GREEN,NONE,FALSE,,FALSE,
OBS_000265,8:57:00,7920,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.932999,77.642649,196.608,95,26.39,95,0,580.3,100,,625.82,SEC_SRE_RK,,SRE,RK,24.392,117.392,CRUISING,,,,,-79.01,,,GREEN,NONE,FALSE,,FALSE,
OBS_000266,8:57:30,7950,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.930445,77.650612,197.4,95,26.39,95,0,580.3,100,,615.91,SEC_SRE_RK,,SRE,RK,23.6,116.6,CRUISING,,,,,-79.36,,,GREEN,NONE,FALSE,,FALSE,
OBS_000267,8:58:00,7980,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.92789,77.658575,198.192,95,26.39,95,0,580.3,100,,605.83,SEC_SRE_RK,,SRE,RK,22.808,115.808,CRUISING,,,,,-79.71,,,GREEN,NONE,FALSE,,FALSE,
OBS_000268,8:58:30,8010,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.925336,77.666538,198.983,95,26.39,95,0,580.3,100,,595.58,SEC_SRE_RK,,SRE,RK,22.017,115.017,CRUISING,,,,,-80.06,,,GREEN,NONE,FALSE,,FALSE,
OBS_000269,8:59:00,8040,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.922782,77.674501,199.775,95,26.39,95,0,580.3,100,,585.15,SEC_SRE_RK,,SRE,RK,21.225,114.225,CRUISING,,,,,-80.41,,,GREEN,NONE,FALSE,,FALSE,
OBS_000270,8:59:30,8070,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.920228,77.682465,200.567,95,26.39,95,0,580.3,100,,574.54,SEC_SRE_RK,,SRE,RK,20.433,113.433,CRUISING,,,,,-80.76,,,GREEN,NONE,FALSE,,FALSE,
OBS_000271,9:00:00,8100,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.917673,77.690428,201.358,95,26.39,95,0,580.3,100,,563.72,SEC_SRE_RK,,SRE,RK,19.642,112.642,CRUISING,,,,,-81.11,,,GREEN,NONE,FALSE,,FALSE,
OBS_000272,9:00:30,8130,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.915119,77.698391,202.15,95,26.39,95,0,580.3,100,,552.69,SEC_SRE_RK,,SRE,RK,18.85,111.85,CRUISING,,,,,-81.46,,,GREEN,NONE,FALSE,,FALSE,
OBS_000273,9:01:00,8160,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.912565,77.706354,202.942,95,26.39,95,0,580.3,100,,541.44,SEC_SRE_RK,,SRE,RK,18.058,111.058,CRUISING,,,,,-81.81,,,GREEN,NONE,FALSE,,FALSE,
OBS_000274,9:01:30,8190,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.91001,77.714318,203.733,95,26.39,95,0,580.3,100,,529.95,SEC_SRE_RK,,SRE,RK,17.267,110.267,CRUISING,,,,,-82.16,,,GREEN,NONE,FALSE,,FALSE,
OBS_000275,9:02:00,8220,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.907456,77.722281,204.525,95,26.39,95,0,580.3,100,,518.2,SEC_SRE_RK,,SRE,RK,16.475,109.475,CRUISING,,,,,-82.51,,,GREEN,NONE,FALSE,,FALSE,
OBS_000276,9:02:30,8250,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.904902,77.730244,205.317,95,26.39,95,0,580.3,100,,506.18,SEC_SRE_RK,,SRE,RK,15.683,108.683,CRUISING,,,,,-82.86,,,GREEN,NONE,FALSE,,FALSE,
OBS_000277,9:03:00,8280,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.902348,77.738207,206.108,95,26.39,95,0,580.3,100,,493.87,SEC_SRE_RK,,SRE,RK,14.892,107.892,CRUISING,,,,,-83.21,,,GREEN,NONE,FALSE,,FALSE,
OBS_000278,9:03:30,8310,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.899793,77.746171,206.9,95,26.39,95,0,580.3,100,,481.24,SEC_SRE_RK,,SRE,RK,14.1,107.1,CRUISING,,,,,-83.56,,,GREEN,NONE,FALSE,,FALSE,
OBS_000279,9:04:00,8340,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.897239,77.754134,207.692,95,26.39,95,0,580.3,100,,468.28,SEC_SRE_RK,,SRE,RK,13.308,106.308,CRUISING,,,,,-83.9,,,GREEN,NONE,FALSE,,FALSE,
OBS_000280,9:04:30,8370,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.894685,77.762097,208.483,95,26.39,95,0,580.3,100,,454.94,SEC_SRE_RK,,SRE,RK,12.517,105.517,CRUISING,,,,,-84.25,,,GREEN,NONE,FALSE,,FALSE,
OBS_000281,9:05:00,8400,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.89213,77.77006,209.275,95,26.39,95,0,580.3,100,,441.2,SEC_SRE_RK,,SRE,RK,11.725,104.725,CRUISING,,,,,-84.6,,,GREEN,NONE,FALSE,,FALSE,
OBS_000282,9:05:30,8430,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.889576,77.778024,210.067,95,26.39,95,0,580.3,100,,427.02,SEC_SRE_RK,,SRE,RK,10.933,103.933,CRUISING,,,,,-84.95,,,GREEN,NONE,FALSE,,FALSE,
OBS_000283,9:06:00,8460,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.887022,77.785987,210.858,95,26.39,95,0,580.3,100,,412.35,SEC_SRE_RK,,SRE,RK,10.142,103.142,CRUISING,,,,,-85.3,,,GREEN,NONE,FALSE,,FALSE,
OBS_000284,9:06:30,8490,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.884467,77.79395,211.65,95,26.39,95,0,580.3,100,,397.14,SEC_SRE_RK,,SRE,RK,9.35,102.35,CRUISING,,,,,-85.65,,,GREEN,NONE,FALSE,,FALSE,
OBS_000285,9:07:00,8520,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.881913,77.801913,212.442,95,26.39,95,0,580.3,100,,381.33,SEC_SRE_RK,,SRE,RK,8.558,101.558,CRUISING,,,,,-86,,,GREEN,NONE,FALSE,,FALSE,
OBS_000286,9:07:30,8550,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.879359,77.809876,213.233,95,26.39,95,0,580.3,100,,364.83,SEC_SRE_RK,,SRE,RK,7.767,100.767,CRUISING,,,,,-86.35,,,GREEN,NONE,FALSE,,FALSE,
OBS_000287,9:08:00,8580,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.876805,77.81784,214.025,95,26.39,95,0,580.3,100,,347.54,SEC_SRE_RK,,SRE,RK,6.975,99.975,CRUISING,,,,,-86.7,,,GREEN,NONE,FALSE,,FALSE,
OBS_000288,9:08:30,8610,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.87425,77.825803,214.817,95,26.39,95,0,580.3,100,,329.36,SEC_SRE_RK,,SRE,RK,6.183,99.183,CRUISING,,,,,-87.05,,,GREEN,NONE,FALSE,,FALSE,
OBS_000289,9:09:00,8640,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.871696,77.833766,215.608,95,26.39,95,0,580.3,100,,310.1,SEC_SRE_RK,,SRE,RK,5.392,98.392,CRUISING,,,,,-87.4,,,GREEN,NONE,FALSE,,FALSE,
OBS_000290,9:09:30,8670,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.869142,77.841729,216.4,95,26.39,95,0,580.3,100,,289.57,SEC_SRE_RK,,SRE,RK,4.6,97.6,CRUISING,,,,,-87.75,,,GREEN,NONE,FALSE,,FALSE,
OBS_000291,9:10:00,8700,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.866587,77.849693,217.192,95,26.39,95,0,580.3,100,,267.47,SEC_SRE_RK,,SRE,RK,3.808,96.808,CRUISING,,,,,-88.1,,,GREEN,NONE,FALSE,,FALSE,
OBS_000292,9:10:30,8730,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.864033,77.857656,217.983,95,26.39,95,0,580.3,100,,243.37,SEC_SRE_RK,,SRE,RK,3.017,96.017,CRUISING,,,,,-88.45,,,GREEN,NONE,FALSE,,FALSE,
OBS_000293,9:11:00,8760,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.861479,77.865619,218.775,95,26.39,95,0,580.3,100,,216.6,SEC_SRE_RK,,SRE,RK,2.225,95.225,CRUISING,,,,,-88.8,,,GREEN,NONE,FALSE,,FALSE,
OBS_000294,9:11:30,8790,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.858925,77.873582,219.567,95,26.39,95,0,580.3,100,,186.02,SEC_SRE_RK,,SRE,RK,1.433,94.433,CRUISING,,,,,-89.15,,,GREEN,NONE,FALSE,,FALSE,
OBS_000295,9:12:00,8820,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.85637,77.881546,220.358,95,26.39,95,0,580.3,100,,149.3,SEC_SRE_RK,,SRE,RK,0.642,93.642,CRUISING,,,,,-89.5,,,GREEN,NONE,FALSE,,FALSE,
OBS_000296,9:12:30,8850,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.8543,77.888,221,0,0,95,0,0,100,,99.9,SEC_SRE_RK,RK,RK,HW,42,93,DWELLING,ARRIVED,9:12:30,,,-89.69,-66.5,,GREEN,NONE,FALSE,,FALSE,
OBS_000297,9:13:00,8880,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.8543,77.888,221,0,0,0,0,0,80,,0,,RK,RK,HW,42,93,DWELLING,,,,,-89.19,,,GREEN,NONE,FALSE,,FALSE,
OBS_000298,9:13:30,8910,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.8543,77.888,221,0,0,0,0,0,80,,0,,RK,RK,HW,42,93,DWELLING,,,,,-88.69,,,GREEN,NONE,FALSE,,FALSE,
OBS_000299,9:14:00,8940,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.8543,77.888,221,0,0,0,0,0,80,,0,,RK,RK,HW,42,93,DWELLING,,,,,-88.19,,,GREEN,NONE,FALSE,,FALSE,
OBS_000300,9:14:30,8970,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.8543,77.888,221.675,54,15,76,0.5,187.5,80,,808.2,SEC_RK_HW,RK,RK,HW,41.325,92.325,ACCELERATING,DEPARTED,,9:14:30,2,-88.41,,-66.5,GREEN,NONE,FALSE,,FALSE,
OBS_000301,9:15:00,9000,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.855769,77.89219,221.675,0,0,25,-0.6,0,80,,801.68,SEC_RK_HW,,RK,HW,41.325,92.325,STOPPED,,,,,-87.91,,,GREEN,HIGH,FALSE,,FALSE,EVT_001
OBS_000302,9:15:30,9030,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.856712,77.89488,222.108,25,6.94,25,0.5,40.2,80,,801.68,SEC_RK_HW,,RK,HW,40.892,91.892,ACCELERATING,,,,,-87.88,,,GREEN,HIGH,FALSE,,FALSE,EVT_001
OBS_000303,9:16:00,9060,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.857165,77.896173,222.317,25,6.94,25,0,40.2,80,,797.46,SEC_RK_HW,,RK,HW,40.683,91.683,CRUISING,,,,,-87.6,,,GREEN,HIGH,FALSE,,FALSE,EVT_001
OBS_000304,9:16:30,9090,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.857619,77.897466,222.525,25,6.94,25,0,40.2,80,,795.43,SEC_RK_HW,,RK,HW,40.475,91.475,CRUISING,,,,,-87.32,,,GREEN,HIGH,FALSE,,FALSE,EVT_001
OBS_000305,9:17:00,9120,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.858072,77.898759,222.733,25,6.94,25,0,40.2,80,,793.39,SEC_RK_HW,,RK,HW,40.267,91.267,CRUISING,,,,,-87.05,,,GREEN,HIGH,FALSE,,FALSE,EVT_001
OBS_000306,9:17:30,9150,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.858525,77.900052,222.942,25,6.94,25,0,40.2,80,,791.35,SEC_RK_HW,,RK,HW,40.058,91.058,CRUISING,,,,,-86.77,,,GREEN,HIGH,FALSE,,FALSE,EVT_001
OBS_000307,9:18:00,9180,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.858979,77.901345,223.15,25,6.94,25,0,40.2,80,,789.3,SEC_RK_HW,,RK,HW,39.85,90.85,CRUISING,,,,,-86.5,,,GREEN,HIGH,FALSE,,FALSE,EVT_001
OBS_000308,9:18:30,9210,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.859432,77.902639,223.358,25,6.94,25,0,40.2,80,,787.24,SEC_RK_HW,,RK,HW,39.642,90.642,CRUISING,,,,,-86.22,,,GREEN,HIGH,FALSE,,FALSE,EVT_001
OBS_000309,9:19:00,9240,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.859886,77.903932,223.567,25,6.94,25,0,40.2,80,,785.18,SEC_RK_HW,,RK,HW,39.433,90.433,CRUISING,,,,,-85.94,,,GREEN,HIGH,FALSE,,FALSE,EVT_001
OBS_000310,9:19:30,9270,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.860339,77.905225,223.775,25,6.94,25,0,40.2,80,,783.11,SEC_RK_HW,,RK,HW,39.225,90.225,CRUISING,,,,,-85.67,,,GREEN,HIGH,FALSE,,FALSE,EVT_001
OBS_000311,9:20:00,9300,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.860792,77.906518,223.983,25,6.94,25,0,40.2,80,,781.04,SEC_RK_HW,,RK,HW,39.017,90.017,CRUISING,,,,,-85.39,,,GREEN,HIGH,FALSE,,FALSE,EVT_001
OBS_000312,9:20:30,9330,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.861246,77.907811,224.192,25,6.94,25,0,40.2,80,,778.97,SEC_RK_HW,,RK,HW,38.808,89.808,CRUISING,,,,,-85.11,,,GREEN,HIGH,FALSE,,FALSE,EVT_001
OBS_000313,9:21:00,9360,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.861699,77.909104,224.4,25,6.94,25,0,40.2,80,,776.88,SEC_RK_HW,,RK,HW,38.6,89.6,CRUISING,,,,,-84.84,,,GREEN,HIGH,FALSE,,FALSE,EVT_001
OBS_000314,9:21:30,9390,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.862152,77.910397,224.608,25,6.94,25,0,40.2,80,,774.79,SEC_RK_HW,,RK,HW,38.392,89.392,CRUISING,,,,,-84.56,,,GREEN,HIGH,FALSE,,FALSE,EVT_001
OBS_000315,9:22:00,9420,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.862606,77.911691,224.817,25,6.94,25,0,40.2,80,,772.7,SEC_RK_HW,,RK,HW,38.183,89.183,CRUISING,,,,,-84.28,,,GREEN,HIGH,FALSE,,FALSE,EVT_001
OBS_000316,9:22:30,9450,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.863059,77.912984,225.025,25,6.94,25,0,40.2,80,,770.6,SEC_RK_HW,,RK,HW,37.975,88.975,CRUISING,,,,,-84.01,,,GREEN,HIGH,FALSE,,FALSE,EVT_001
OBS_000317,9:23:00,9480,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.863513,77.914277,225.233,25,6.94,25,0,40.2,80,,768.5,SEC_RK_HW,,RK,HW,37.767,88.767,CRUISING,,,,,-83.73,,,GREEN,HIGH,FALSE,,FALSE,EVT_001
OBS_000318,9:23:30,9510,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.863966,77.91557,225.442,25,6.94,25,0,40.2,80,,766.39,SEC_RK_HW,,RK,HW,37.558,88.558,CRUISING,,,,,-83.45,,,GREEN,HIGH,FALSE,,FALSE,EVT_001
OBS_000319,9:24:00,9540,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.864419,77.916863,225.65,25,6.94,25,0,40.2,80,,764.27,SEC_RK_HW,,RK,HW,37.35,88.35,CRUISING,,,,,-83.18,,,GREEN,HIGH,FALSE,,FALSE,EVT_001
OBS_000320,9:24:30,9570,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.864873,77.918156,225.858,25,6.94,25,0,40.2,80,,762.15,SEC_RK_HW,,RK,HW,37.142,88.142,CRUISING,,,,,-82.9,,,GREEN,HIGH,FALSE,,FALSE,EVT_001
OBS_000321,9:25:00,9600,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.865326,77.91945,226.067,25,6.94,25,0,40.2,80,,760.02,SEC_RK_HW,,RK,HW,36.933,87.933,CRUISING,,,,,-82.63,,,GREEN,HIGH,FALSE,,FALSE,EVT_001
OBS_000322,9:25:30,9630,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.865779,77.920743,226.275,25,6.94,25,0,40.2,80,,757.88,SEC_RK_HW,,RK,HW,36.725,87.725,CRUISING,,,,,-82.35,,,GREEN,HIGH,FALSE,,FALSE,EVT_001
OBS_000323,9:26:00,9660,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.866233,77.922036,226.483,25,6.94,25,0,40.2,80,,755.74,SEC_RK_HW,,RK,HW,36.517,87.517,CRUISING,,,,,-82.07,,,GREEN,HIGH,FALSE,,FALSE,EVT_001
OBS_000324,9:26:30,9690,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.866686,77.923329,226.692,25,6.94,25,0,40.2,80,,753.6,SEC_RK_HW,,RK,HW,36.308,87.308,CRUISING,,,,,-81.8,,,GREEN,HIGH,FALSE,,FALSE,EVT_001
OBS_000325,9:27:00,9720,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.86714,77.924622,226.9,25,6.94,25,0,40.2,80,,751.44,SEC_RK_HW,,RK,HW,36.1,87.1,CRUISING,,,,,-81.52,,,GREEN,HIGH,FALSE,,FALSE,EVT_001
OBS_000326,9:27:30,9750,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.867593,77.925915,227.108,25,6.94,25,0,40.2,80,,749.28,SEC_RK_HW,,RK,HW,35.892,86.892,CRUISING,,,,,-81.24,,,GREEN,HIGH,FALSE,,FALSE,EVT_001
OBS_000327,9:28:00,9780,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.868046,77.927208,227.317,25,6.94,25,0,40.2,80,,747.12,SEC_RK_HW,,RK,HW,35.683,86.683,CRUISING,,,,,-80.97,,,GREEN,HIGH,FALSE,,FALSE,EVT_001
OBS_000328,9:28:30,9810,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.8685,77.928502,227.525,25,6.94,25,0,40.2,80,,744.95,SEC_RK_HW,,RK,HW,35.475,86.475,CRUISING,,,,,-80.69,,,GREEN,HIGH,FALSE,,FALSE,EVT_001
OBS_000329,9:29:00,9840,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.868953,77.929795,227.733,25,6.94,25,0,40.2,80,,742.77,SEC_RK_HW,,RK,HW,35.267,86.267,CRUISING,,,,,-80.41,,,GREEN,HIGH,FALSE,,FALSE,EVT_001
OBS_000330,9:29:30,9870,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.869406,77.931088,227.942,25,6.94,25,0,40.2,80,,740.59,SEC_RK_HW,,RK,HW,35.058,86.058,CRUISING,,,,,-80.14,,,GREEN,HIGH,FALSE,,FALSE,EVT_001
OBS_000331,9:30:00,9900,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.86986,77.932381,228.15,25,6.94,25,0,40.2,80,,738.4,SEC_RK_HW,,RK,HW,34.85,85.85,CRUISING,,,,,-79.86,,,GREEN,HIGH,FALSE,,FALSE,EVT_001
OBS_000332,9:30:30,9930,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.870313,77.933674,228.358,25,6.94,25,0,40.2,80,,736.2,SEC_RK_HW,,RK,HW,34.642,85.642,CRUISING,,,,,-79.59,,,GREEN,HIGH,FALSE,,FALSE,EVT_001
OBS_000333,9:31:00,9960,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.870767,77.934967,228.567,25,6.94,25,0,40.2,80,,733.99,SEC_RK_HW,,RK,HW,34.433,85.433,CRUISING,,,,,-79.31,,,GREEN,HIGH,FALSE,,FALSE,EVT_001
OBS_000334,9:31:30,9990,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.87122,77.936261,228.775,25,6.94,25,0,40.2,80,,731.78,SEC_RK_HW,,RK,HW,34.225,85.225,CRUISING,,,,,-79.03,,,GREEN,HIGH,FALSE,,FALSE,EVT_001
OBS_000335,9:32:00,10020,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.871673,77.937554,228.983,25,6.94,25,0,40.2,80,,729.57,SEC_RK_HW,,RK,HW,34.017,85.017,CRUISING,,,,,-78.76,,,GREEN,HIGH,FALSE,,FALSE,EVT_001
OBS_000336,9:32:30,10050,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.872127,77.938847,229.192,25,6.94,25,0,40.2,80,,727.34,SEC_RK_HW,,RK,HW,33.808,84.808,CRUISING,,,,,-78.48,,,GREEN,HIGH,FALSE,,FALSE,EVT_001
OBS_000337,9:33:00,10080,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.87258,77.94014,229.4,25,6.94,25,0,40.2,80,,725.11,SEC_RK_HW,,RK,HW,33.6,84.6,CRUISING,,,,,-78.2,,,GREEN,HIGH,FALSE,,FALSE,EVT_001
OBS_000338,9:33:30,10110,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.873033,77.941433,229.608,25,6.94,25,0,40.2,80,,722.87,SEC_RK_HW,,RK,HW,33.392,84.392,CRUISING,,,,,-77.93,,,GREEN,HIGH,FALSE,,FALSE,EVT_001
OBS_000339,9:34:00,10140,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.873487,77.942726,229.817,25,6.94,25,0,40.2,80,,720.63,SEC_RK_HW,,RK,HW,33.183,84.183,CRUISING,,,,,-77.65,,,GREEN,HIGH,FALSE,,FALSE,EVT_001
OBS_000340,9:34:30,10170,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.87394,77.944019,230.025,25,6.94,25,0,40.2,80,,718.38,SEC_RK_HW,,RK,HW,32.975,83.975,CRUISING,,,,,-77.37,,,GREEN,HIGH,FALSE,,FALSE,EVT_001
OBS_000341,9:35:00,10200,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.874393,77.945313,230.233,25,6.94,25,0,40.2,80,,716.12,SEC_RK_HW,,RK,HW,32.767,83.767,CRUISING,,,,,-77.1,,,GREEN,HIGH,FALSE,,FALSE,EVT_001
OBS_000342,9:35:30,10230,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.874847,77.946606,230.442,25,6.94,25,0,40.2,80,,713.85,SEC_RK_HW,,RK,HW,32.558,83.558,CRUISING,,,,,-76.82,,,GREEN,HIGH,FALSE,,FALSE,EVT_001
OBS_000343,9:36:00,10260,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.8753,77.947899,230.65,25,6.94,25,0,40.2,80,,711.58,SEC_RK_HW,,RK,HW,32.35,83.35,CRUISING,,,,,-76.54,,,GREEN,HIGH,FALSE,,FALSE,EVT_001
