observation_id,timestamp,simulation_time_sec,train_id,route_id,data_source,data_quality_status,latitude,longitude,current_position_km,current_speed_kmph,current_speed_mps,target_speed_kmph,current_acceleration_mps2,braking_distance_m,section_speed_limit_kmph,restriction_speed_kmph,approach_speed_kmph,current_section_id,current_station_id,previous_station_id,next_station_id,distance_to_next_station_km,distance_to_destination_km,movement_state,station_event,actual_arrival_time,actual_departure_time,actual_dwell_min,current_delay_min,arrival_delay_min,departure_delay_min,signal_state,congestion_level,fog_active,fog_visibility_km,unscheduled_halt,active_event_ids
OBS_000250,08:49:30,7470.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.888917,77.570834,177.983,95.0,26.39,95.0,0.0,580.3,100,,390.56,SEC_MOZ_SRE,,MOZ,SRE,9.017,136.017,CRUISING,,,,,-66.52,,,GREEN,NONE,False,,False,
OBS_000251,08:50:00,7500.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.895509,77.568654,178.775,95.0,26.39,95.0,0.0,580.3,100,,374.47,SEC_MOZ_SRE,,MOZ,SRE,8.225,135.225,CRUISING,,,,,-66.87,,,GREEN,NONE,False,,False,
OBS_000252,08:50:30,7530.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.902102,77.566473,179.567,95.0,26.39,95.0,0.0,580.3,100,,357.65,SEC_MOZ_SRE,,MOZ,SRE,7.433,134.433,CRUISING,,,,,-67.22,,,GREEN,NONE,False,,False,
OBS_000253,08:51:00,7560.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.908694,77.564293,180.358,95.0,26.39,95.0,0.0,580.3,100,,340.0,SEC_MOZ_SRE,,MOZ,SRE,6.642,133.642,CRUISING,,,,,-67.57,,,GREEN,NONE,False,,False,
OBS_000254,08:51:30,7590.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.915286,77.562112,181.15,95.0,26.39,95.0,0.0,580.3,100,,321.39,SEC_MOZ_SRE,,MOZ,SRE,5.85,132.85,CRUISING,,,,,-67.92,,,GREEN,NONE,False,,False,
OBS_000255,08:52:00,7620.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.921879,77.559932,181.942,95.0,26.39,95.0,0.0,580.3,100,,301.63,SEC_MOZ_SRE,,MOZ,SRE,5.058,132.058,CRUISING,,,,,-68.27,,,GREEN,NONE,False,,False,
OBS_000256,08:52:30,7650.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.928471,77.557751,182.733,95.0,26.39,95.0,0.0,580.3,100,,280.48,SEC_MOZ_SRE,,MOZ,SRE,4.267,131.267,CRUISING,,,,,-68.62,,,GREEN,NONE,False,,False,
OBS_000257,08:53:00,7680.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.935063,77.555571,183.525,95.0,26.39,95.0,0.0,580.3,100,,257.6,SEC_MOZ_SRE,,MOZ,SRE,3.475,130.475,CRUISING,,,,,-68.97,,,GREEN,NONE,False,,False,
OBS_000258,08:53:30,7710.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.941656,77.553391,184.317,95.0,26.39,95.0,0.0,580.3,100,,232.47,SEC_MOZ_SRE,,MOZ,SRE,2.683,129.683,CRUISING,,,,,-69.32,,,GREEN,NONE,False,,False,
OBS_000259,08:54:00,7740.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.948248,77.55121,185.108,95.0,26.39,95.0,0.0,580.3,100,,204.28,SEC_MOZ_SRE,,MOZ,SRE,1.892,128.892,CRUISING,,,,,-69.67,,,GREEN,NONE,False,,False,
OBS_000260,08:54:30,7770.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.95484,77.54903,185.9,95.0,26.39,95.0,0.0,580.3,100,,171.52,SEC_MOZ_SRE,,MOZ,SRE,1.1,128.1,CRUISING,,,,,-70.02,,,GREEN,NONE,False,,False,
OBS_000261,08:55:00,7800.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.961432,77.546849,186.692,95.0,26.39,95.0,0.0,580.3,100,,130.79,SEC_MOZ_SRE,,MOZ,SRE,0.308,127.308,CRUISING,,,,,-70.37,,,GREEN,NONE,False,,False,
OBS_000262,08:55:30,7830.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.961432,77.546849,186.692,30.2,8.39,69.25,-0.6,58.6,100,,69.25,SEC_MOZ_SRE,,MOZ,SRE,0.308,127.308,DECELERATING,,,,,-69.87,,,GREEN,NONE,False,,False,
OBS_000263,08:56:00,7860.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.964,77.546,187.0,0.0,0.0,69.25,0.0,0.0,100,,69.25,SEC_MOZ_SRE,SRE,SRE,RK,34.0,127.0,DWELLING,ARRIVED,08:56:00,,,-69.7,-41.0,,GREEN,NONE,False,,False,
OBS_000264,08:56:30,7890.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.964,77.546,187.0,0.0,0.0,0.0,0.0,0.0,100,,0.0,,SRE,SRE,RK,34.0,127.0,DWELLING,,,,,-69.2,,,GREEN,NONE,False,,False,
OBS_000265,08:57:00,7920.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.964,77.546,187.0,0.0,0.0,0.0,0.0,0.0,100,,0.0,,SRE,SRE,RK,34.0,127.0,DWELLING,,,,,-68.7,,,GREEN,NONE,False,,False,
OBS_000266,08:57:30,7950.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.964,77.546,187.0,0.0,0.0,0.0,0.0,0.0,100,,0.0,,SRE,SRE,RK,34.0,127.0,DWELLING,,,,,-68.2,,,GREEN,NONE,False,,False,
OBS_000267,08:58:00,7980.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.964,77.546,187.0,0.0,0.0,0.0,0.0,0.0,100,,0.0,,SRE,SRE,RK,34.0,127.0,DWELLING,,,,,-67.7,,,GREEN,NONE,False,,False,
OBS_000268,08:58:30,8010.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.964,77.546,187.0,0.0,0.0,0.0,0.0,0.0,100,,0.0,,SRE,SRE,RK,34.0,127.0,DWELLING,,,,,-67.2,,,GREEN,NONE,False,,False,
OBS_000269,08:59:00,8040.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.964,77.546,187.0,0.0,0.0,0.0,0.0,0.0,100,,0.0,,SRE,SRE,RK,34.0,127.0,DWELLING,,,,,-66.7,,,GREEN,NONE,False,,False,
OBS_000270,08:59:30,8070.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.964,77.546,187.0,0.0,0.0,0.0,0.0,0.0,100,,0.0,,SRE,SRE,RK,34.0,127.0,DWELLING,,,,,-66.2,,,GREEN,NONE,False,,False,
OBS_000271,09:00:00,8100.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.964,77.546,187.0,0.0,0.0,0.0,0.0,0.0,100,,0.0,,SRE,SRE,RK,34.0,127.0,DWELLING,,,,,-65.7,,,GREEN,NONE,False,,False,
OBS_000272,09:00:30,8130.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.964,77.546,187.0,0.0,0.0,0.0,0.0,0.0,100,,0.0,,SRE,SRE,RK,34.0,127.0,DWELLING,,,,,-65.2,,,GREEN,NONE,False,,False,
OBS_000273,09:01:00,8160.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.964,77.546,187.0,0.0,0.0,0.0,0.0,0.0,100,,0.0,,SRE,SRE,RK,34.0,127.0,DWELLING,,,,,-64.7,,,GREEN,NONE,False,,False,
OBS_000274,09:01:30,8190.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.964,77.546,187.0,0.0,0.0,0.0,0.0,0.0,100,,0.0,,SRE,SRE,RK,34.0,127.0,DWELLING,,,,,-64.2,,,GREEN,NONE,False,,False,
OBS_000275,09:02:00,8220.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.964,77.546,187.0,0.0,0.0,0.0,0.0,0.0,100,,0.0,,SRE,SRE,RK,34.0,127.0,DWELLING,,,,,-63.7,,,GREEN,NONE,False,,False,
OBS_000276,09:02:30,8250.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.964,77.546,187.0,0.0,0.0,0.0,0.0,0.0,100,,0.0,,SRE,SRE,RK,34.0,127.0,DWELLING,,,,,-63.2,,,GREEN,NONE,False,,False,
OBS_000277,09:03:00,8280.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.964,77.546,187.0,0.0,0.0,0.0,0.0,0.0,100,,0.0,,SRE,SRE,RK,34.0,127.0,DWELLING,,,,,-62.7,,,GREEN,NONE,False,,False,
OBS_000278,09:03:30,8310.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.964,77.546,187.0,0.0,0.0,0.0,0.0,0.0,100,,0.0,,SRE,SRE,RK,34.0,127.0,DWELLING,,,,,-62.2,,,GREEN,NONE,False,,False,
OBS_000279,09:04:00,8340.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.964,77.546,187.0,0.0,0.0,0.0,0.0,0.0,100,,0.0,,SRE,SRE,RK,34.0,127.0,DWELLING,,,,,-61.7,,,GREEN,NONE,False,,False,
OBS_000280,09:04:30,8370.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.964,77.546,187.0,0.0,0.0,0.0,0.0,0.0,100,,0.0,,SRE,SRE,RK,34.0,127.0,DWELLING,,,,,-61.2,,,GREEN,NONE,False,,False,
OBS_000281,09:05:00,8400.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.964,77.546,187.0,0.0,0.0,0.0,0.0,0.0,100,,0.0,,SRE,SRE,RK,34.0,127.0,DWELLING,,,,,-60.7,,,GREEN,NONE,False,,False,
OBS_000282,09:05:30,8430.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.964,77.546,187.0,0.0,0.0,0.0,0.0,0.0,100,,0.0,,SRE,SRE,RK,34.0,127.0,DWELLING,,,,,-60.2,,,GREEN,NONE,False,,False,
OBS_000283,09:06:00,8460.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.964,77.546,187.675,54.0,15.0,95.0,0.5,187.5,100,,727.16,SEC_SRE_RK,SRE,SRE,RK,33.325,126.325,ACCELERATING,DEPARTED,,09:06:00,10,-60.42,,-41.0,GREEN,NONE,False,,False,
OBS_000284,09:06:30,8490.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.958542,77.563016,188.692,95.0,26.39,95.0,0.5,580.3,100,,719.91,SEC_SRE_RK,,SRE,RK,32.308,125.308,ACCELERATING,,,,,-61.01,,,GREEN,NONE,False,,False,
OBS_000285,09:07:00,8520.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.955988,77.570979,189.483,95.0,26.39,95.0,0.0,580.3,100,,708.84,SEC_SRE_RK,,SRE,RK,31.517,124.517,CRUISING,,,,,-61.36,,,GREEN,NONE,False,,False,
OBS_000286,09:07:30,8550.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.953433,77.578943,190.275,95.0,26.39,95.0,0.0,580.3,100,,700.11,SEC_SRE_RK,,SRE,RK,30.725,123.725,CRUISING,,,,,-61.71,,,GREEN,NONE,False,,False,
OBS_000287,09:08:00,8580.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.950879,77.586906,191.067,95.0,26.39,95.0,0.0,580.3,100,,691.26,SEC_SRE_RK,,SRE,RK,29.933,122.933,CRUISING,,,,,-62.06,,,GREEN,NONE,False,,False,
OBS_000288,09:08:30,8610.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.948325,77.594869,191.858,95.0,26.39,95.0,0.0,580.3,100,,682.29,SEC_SRE_RK,,SRE,RK,29.142,122.142,CRUISING,,,,,-62.41,,,GREEN,NONE,False,,False,
OBS_000289,09:09:00,8640.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.94577,77.602832,192.65,95.0,26.39,95.0,0.0,580.3,100,,673.21,SEC_SRE_RK,,SRE,RK,28.35,121.35,CRUISING,,,,,-62.76,,,GREEN,NONE,False,,False,
OBS_000290,09:09:30,8670.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.943216,77.610796,193.442,95.0,26.39,95.0,0.0,580.3,100,,664.0,SEC_SRE_RK,,SRE,RK,27.558,120.558,CRUISING,,,,,-63.11,,,GREEN,NONE,False,,False,
OBS_000291,09:10:00,8700.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.940662,77.618759,194.233,95.0,26.39,95.0,0.0,580.3,100,,654.67,SEC_SRE_RK,,SRE,RK,26.767,119.767,CRUISING,,,,,-63.46,,,GREEN,NONE,False,,False,
OBS_000292,09:10:30,8730.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.938108,77.626722,195.025,95.0,26.39,95.0,0.0,580.3,100,,645.19,SEC_SRE_RK,,SRE,RK,25.975,118.975,CRUISING,,,,,-63.81,,,GREEN,NONE,False,,False,
OBS_000293,09:11:00,8760.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.935553,77.634685,195.817,95.0,26.39,95.0,0.0,580.3,100,,635.58,SEC_SRE_RK,,SRE,RK,25.183,118.183,CRUISING,,,,,-64.16,,,GREEN,NONE,False,,False,
OBS_000294,09:11:30,8790.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.932999,77.642649,196.608,95.0,26.39,95.0,0.0,580.3,100,,625.82,SEC_SRE_RK,,SRE,RK,24.392,117.392,CRUISING,,,,,-64.51,,,GREEN,NONE,False,,False,
OBS_000295,09:12:00,8820.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.930445,77.650612,197.4,95.0,26.39,95.0,0.0,580.3,100,,615.91,SEC_SRE_RK,,SRE,RK,23.6,116.6,CRUISING,,,,,-64.86,,,GREEN,NONE,False,,False,
OBS_000296,09:12:30,8850.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.92789,77.658575,198.192,95.0,26.39,95.0,0.0,580.3,100,,605.83,SEC_SRE_RK,,SRE,RK,22.808,115.808,CRUISING,,,,,-65.21,,,GREEN,NONE,False,,False,
OBS_000297,09:13:00,8880.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.925336,77.666538,198.983,95.0,26.39,95.0,0.0,580.3,100,,595.58,SEC_SRE_RK,,SRE,RK,22.017,115.017,CRUISING,,,,,-65.56,,,GREEN,NONE,False,,False,
OBS_000298,09:13:30,8910.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.922782,77.674501,199.775,95.0,26.39,95.0,0.0,580.3,100,,585.15,SEC_SRE_RK,,SRE,RK,21.225,114.225,CRUISING,,,,,-65.91,,,GREEN,NONE,False,,False,
OBS_000299,09:14:00,8940.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.920228,77.682465,200.567,95.0,26.39,95.0,0.0,580.3,100,,574.54,SEC_SRE_RK,,SRE,RK,20.433,113.433,CRUISING,,,,,-66.26,,,GREEN,NONE,False,,False,
OBS_000300,09:14:30,8970.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.917673,77.690428,201.358,95.0,26.39,95.0,0.0,580.3,100,,563.72,SEC_SRE_RK,,SRE,RK,19.642,112.642,CRUISING,,,,,-66.61,,,GREEN,NONE,False,,False,
OBS_000301,09:15:00,9000.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.915119,77.698391,202.15,95.0,26.39,95.0,0.0,580.3,100,,552.69,SEC_SRE_RK,,SRE,RK,18.85,111.85,CRUISING,,,,,-66.96,,,GREEN,NONE,False,,False,
OBS_000302,09:15:30,9030.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.912565,77.706354,202.942,95.0,26.39,95.0,0.0,580.3,100,,541.44,SEC_SRE_RK,,SRE,RK,18.058,111.058,CRUISING,,,,,-67.31,,,GREEN,NONE,False,,False,
OBS_000303,09:16:00,9060.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.91001,77.714318,203.733,95.0,26.39,95.0,0.0,580.3,100,,529.95,SEC_SRE_RK,,SRE,RK,17.267,110.267,CRUISING,,,,,-67.66,,,GREEN,NONE,False,,False,
OBS_000304,09:16:30,9090.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.907456,77.722281,204.525,95.0,26.39,95.0,0.0,580.3,100,,518.2,SEC_SRE_RK,,SRE,RK,16.475,109.475,CRUISING,,,,,-68.01,,,GREEN,NONE,False,,False,
OBS_000305,09:17:00,9120.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.904902,77.730244,205.317,95.0,26.39,95.0,0.0,580.3,100,,506.18,SEC_SRE_RK,,SRE,RK,15.683,108.683,CRUISING,,,,,-68.36,,,GREEN,NONE,False,,False,
OBS_000306,09:17:30,9150.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.902348,77.738207,206.108,95.0,26.39,95.0,0.0,580.3,100,,493.87,SEC_SRE_RK,,SRE,RK,14.892,107.892,CRUISING,,,,,-68.71,,,GREEN,NONE,False,,False,
OBS_000307,09:18:00,9180.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.899793,77.746171,206.9,95.0,26.39,95.0,0.0,580.3,100,,481.24,SEC_SRE_RK,,SRE,RK,14.1,107.1,CRUISING,,,,,-69.06,,,GREEN,NONE,False,,False,
OBS_000308,09:18:30,9210.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.897239,77.754134,207.692,95.0,26.39,95.0,0.0,580.3,100,,468.28,SEC_SRE_RK,,SRE,RK,13.308,106.308,CRUISING,,,,,-69.4,,,GREEN,NONE,False,,False,
OBS_000309,09:19:00,9240.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.894685,77.762097,208.483,95.0,26.39,95.0,0.0,580.3,100,,454.94,SEC_SRE_RK,,SRE,RK,12.517,105.517,CRUISING,,,,,-69.75,,,GREEN,NONE,False,,False,
OBS_000310,09:19:30,9270.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.89213,77.77006,209.275,95.0,26.39,95.0,0.0,580.3,100,,441.2,SEC_SRE_RK,,SRE,RK,11.725,104.725,CRUISING,,,,,-70.1,,,GREEN,NONE,False,,False,
OBS_000311,09:20:00,9300.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.889576,77.778024,210.067,95.0,26.39,95.0,0.0,580.3,100,,427.02,SEC_SRE_RK,,SRE,RK,10.933,103.933,CRUISING,,,,,-70.45,,,GREEN,NONE,False,,False,
OBS_000312,09:20:30,9330.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.887022,77.785987,210.858,95.0,26.39,95.0,0.0,580.3,100,,412.35,SEC_SRE_RK,,SRE,RK,10.142,103.142,CRUISING,,,,,-70.8,,,GREEN,NONE,False,,False,
OBS_000313,09:21:00,9360.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.884467,77.79395,211.65,95.0,26.39,95.0,0.0,580.3,100,,397.14,SEC_SRE_RK,,SRE,RK,9.35,102.35,CRUISING,,,,,-71.15,,,GREEN,NONE,False,,False,
OBS_000314,09:21:30,9390.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.881913,77.801913,212.442,95.0,26.39,95.0,0.0,580.3,100,,381.33,SEC_SRE_RK,,SRE,RK,8.558,101.558,CRUISING,,,,,-71.5,,,GREEN,NONE,False,,False,
OBS_000315,09:22:00,9420.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.879359,77.809876,213.233,95.0,26.39,95.0,0.0,580.3,100,,364.83,SEC_SRE_RK,,SRE,RK,7.767,100.767,CRUISING,,,,,-71.85,,,GREEN,NONE,False,,False,
OBS_000316,09:22:30,9450.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.876805,77.81784,214.025,95.0,26.39,95.0,0.0,580.3,100,,347.54,SEC_SRE_RK,,SRE,RK,6.975,99.975,CRUISING,,,,,-72.2,,,GREEN,NONE,False,,False,
OBS_000317,09:23:00,9480.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.87425,77.825803,214.817,95.0,26.39,95.0,0.0,580.3,100,,329.36,SEC_SRE_RK,,SRE,RK,6.183,99.183,CRUISING,,,,,-72.55,,,GREEN,NONE,False,,False,
OBS_000318,09:23:30,9510.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.871696,77.833766,215.608,95.0,26.39,95.0,0.0,580.3,100,,310.1,SEC_SRE_RK,,SRE,RK,5.392,98.392,CRUISING,,,,,-72.9,,,GREEN,NONE,False,,False,
OBS_000319,09:24:00,9540.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.869142,77.841729,216.4,95.0,26.39,95.0,0.0,580.3,100,,289.57,SEC_SRE_RK,,SRE,RK,4.6,97.6,CRUISING,,,,,-73.25,,,GREEN,NONE,False,,False,
OBS_000320,09:24:30,9570.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.866587,77.849693,217.192,95.0,26.39,95.0,0.0,580.3,100,,267.47,SEC_SRE_RK,,SRE,RK,3.808,96.808,CRUISING,,,,,-73.6,,,GREEN,NONE,False,,False,
OBS_000321,09:25:00,9600.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.864033,77.857656,217.983,95.0,26.39,95.0,0.0,580.3,100,,243.37,SEC_SRE_RK,,SRE,RK,3.017,96.017,CRUISING,,,,,-73.95,,,GREEN,NONE,False,,False,
OBS_000322,09:25:30,9630.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.861479,77.865619,218.775,95.0,26.39,95.0,0.0,580.3,100,,216.6,SEC_SRE_RK,,SRE,RK,2.225,95.225,CRUISING,,,,,-74.3,,,GREEN,NONE,False,,False,
OBS_000323,09:26:00,9660.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.858925,77.873582,219.567,95.0,26.39,95.0,0.0,580.3,100,,186.02,SEC_SRE_RK,,SRE,RK,1.433,94.433,CRUISING,,,,,-74.65,,,GREEN,NONE,False,,False,
OBS_000324,09:26:30,9690.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.85637,77.881546,220.358,95.0,26.39,95.0,0.0,580.3,100,,149.3,SEC_SRE_RK,,SRE,RK,0.642,93.642,CRUISING,,,,,-75.0,,,GREEN,NONE,False,,False,
OBS_000325,09:27:00,9720.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.8543,77.888,221.0,0.0,0.0,95.0,0.0,0.0,100,,99.9,SEC_SRE_RK,RK,RK,HW,42.0,93.0,DWELLING,ARRIVED,09:27:00,,,-75.19,-52.0,,GREEN,NONE,False,,False,
OBS_000326,09:27:30,9750.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.8543,77.888,221.0,0.0,0.0,0.0,0.0,0.0,80,,0.0,,RK,RK,HW,42.0,93.0,DWELLING,,,,,-74.69,,,GREEN,NONE,False,,False,
OBS_000327,09:28:00,9780.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.8543,77.888,221.0,0.0,0.0,0.0,0.0,0.0,80,,0.0,,RK,RK,HW,42.0,93.0,DWELLING,,,,,-74.19,,,GREEN,NONE,False,,False,
OBS_000328,09:28:30,9810.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.8543,77.888,221.0,0.0,0.0,0.0,0.0,0.0,80,,0.0,,RK,RK,HW,42.0,93.0,DWELLING,,,,,-73.69,,,GREEN,NONE,False,,False,
OBS_000329,09:29:00,9840.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.8543,77.888,221.675,54.0,15.0,76.0,0.5,187.5,80,,808.2,SEC_RK_HW,RK,RK,HW,41.325,92.325,ACCELERATING,DEPARTED,,09:29:00,2,-73.91,,-52.0,GREEN,NONE,False,,False,
OBS_000330,09:29:30,9870.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.857637,77.897518,222.533,76.0,21.11,76.0,0.5,371.4,80,,801.68,SEC_RK_HW,,RK,HW,40.467,91.467,ACCELERATING,,,,,-74.33,,,GREEN,NONE,False,,False,
OBS_000331,09:30:00,9900.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.859015,77.901449,223.167,76.0,21.11,76.0,0.0,371.4,80,,793.31,SEC_RK_HW,,RK,HW,39.833,90.833,CRUISING,,,,,-74.51,,,GREEN,NONE,False,,False,
OBS_000332,09:30:30,9930.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.860393,77.90538,223.8,76.0,21.11,76.0,0.0,371.4,80,,787.08,SEC_RK_HW,,RK,HW,39.2,90.2,CRUISING,,,,,-74.69,,,GREEN,NONE,False,,False,
OBS_000333,09:31:00,9960.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.861772,77.909311,224.433,76.0,21.11,76.0,0.0,371.4,80,,780.79,SEC_RK_HW,,RK,HW,38.567,89.567,CRUISING,,,,,-74.87,,,GREEN,NONE,False,,False,
OBS_000334,09:31:30,9990.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.86315,77.913242,225.067,76.0,21.11,76.0,0.0,371.4,80,,774.46,SEC_RK_HW,,RK,HW,37.933,88.933,CRUISING,,,,,-75.05,,,GREEN,NONE,False,,False,
OBS_000335,09:32:00,10020.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.864528,77.917174,225.7,76.0,21.11,76.0,0.0,371.4,80,,768.07,SEC_RK_HW,,RK,HW,37.3,88.3,CRUISING,,,,,-75.23,,,GREEN,NONE,False,,False,
OBS_000336,09:32:30,10050.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,29.865906,77.921105,226.333,76.0,21.11,76.0,0.0,371.4,80,,761.64,SEC_RK_HW,,RK,HW,36.667,87.667,CRUISING,,,,,-75.41,,,GREEN,NONE,False,,False,
