journey_id,train_id,train_type,timestamp,date,hour,day_of_week,is_weekend,section_id,from_station_id,to_station_id,section_distance_km,scheduled_running_time_min,max_sectional_speed_kmph,entry_speed_kmph,entry_delay_min,previous_section_delay_min,congestion_level,weather_condition,visibility_km,speed_restriction_active,restriction_speed_kmph,unscheduled_halt_active,unscheduled_halt_min,recovery_applied_min,historical_section_median_min,historical_section_p90_min,actual_section_running_time_min,section_delay_delta_min,exit_delay_min,data_source
JRN_20260710_12055,12055,SUPERFAST,2026-07-10T17:19:29,2026-07-10,17,4,0,SEC_MOZ_SRE,MOZ,SRE,59.0,52.0,100.0,81.8,-2.03,7.69,LOW,CLEAR,10.0,0,,0,0.0,0.0,53.56,65.0,44.199999999999996,-7.8,-9.83,SYNTHETIC_DATASET
JRN_20260710_12055,12055,SUPERFAST,2026-07-10T18:06:41,2026-07-10,18,4,0,SEC_SRE_RK,SRE,RK,34.0,32.0,100.0,84.1,-9.83,-7.8,MEDIUM,CLEAR,10.0,0,,0,0.0,0.0,32.96,40.0,27.2,-4.8,-14.63,SYNTHETIC_DATASET
JRN_20260710_12055,12055,SUPERFAST,2026-07-10T18:36:53,2026-07-10,18,4,0,SEC_RK_HW,RK,HW,42.0,45.0,80.0,39.27,-14.63,-4.8,MEDIUM,RAIN,2.99,1,45.0,0,0.0,0.0,46.35,56.25,75.79,30.79,16.16,SYNTHETIC_DATASET
JRN_20260710_12055,12055,SUPERFAST,2026-07-10T19:55:40,2026-07-10,19,4,0,SEC_HW_DDN,HW,DDN,51.0,68.0,60.0,52.19,16.16,30.79,HIGH,CLEAR,10.0,0,,0,0.0,0.0,70.04,85.0,87.08,19.08,35.24,SYNTHETIC_DATASET
JRN_20260710_14041,14041,EXPRESS,2026-07-10T22:25:00,2026-07-10,22,4,0,SEC_NDLS_GZB,NDLS,GZB,25.0,28.0,110.0,96.64,0.16,0.0,LOW,CLEAR,10.0,0,,0,0.0,0.0,28.84,35.0,23.8,-4.2,-4.04,SYNTHETIC_DATASET
JRN_20260710_14041,14041,EXPRESS,2026-07-10T22:51:48,2026-07-10,22,4,0,SEC_GZB_MTC,GZB,MTC,47.0,40.0,120.0,24.65,-4.04,-4.2,HIGH,CLEAR,10.0,1,30.0,0,0.0,0.0,41.2,50.0,162.49,122.49,118.45,SYNTHETIC_DATASET
JRN_20260710_14041,14041,EXPRESS,2026-07-11T01:37:17,2026-07-10,1,4,0,SEC_MTC_MOZ,MTC,MOZ,56.0,45.0,110.0,91.15,118.45,122.49,LOW,CLEAR,10.0,0,,0,0.0,9.98,46.35,56.25,38.25,-6.75,111.7,SYNTHETIC_DATASET
JRN_20260710_14041,14041,EXPRESS,2026-07-11T02:18:32,2026-07-10,2,4,0,SEC_MOZ_SRE,MOZ,SRE,59.0,52.0,100.0,82.96,111.7,-6.75,LOW,CLEAR,10.0,0,,0,0.0,11.45,53.56,65.0,44.199999999999996,-7.8,103.9,SYNTHETIC_DATASET
JRN_20260710_14041,14041,EXPRESS,2026-07-11T03:05:44,2026-07-10,3,4,0,SEC_SRE_RK,SRE,RK,34.0,32.0,100.0,83.87,103.9,-7.8,LOW,CLEAR,10.0,0,,0,0.0,8.2,32.96,40.0,27.2,-4.8,99.1,SYNTHETIC_DATASET
JRN_20260710_14041,14041,EXPRESS,2026-07-11T03:35:56,2026-07-10,3,4,0,SEC_RK_HW,RK,HW,42.0,45.0,80.0,71.54,99.1,-4.8,LOW,CLEAR,10.0,0,,0,0.0,9.19,46.35,56.25,38.25,-6.75,92.35,SYNTHETIC_DATASET
JRN_20260710_14041,14041,EXPRESS,2026-07-11T04:17:11,2026-07-10,4,4,0,SEC_HW_DDN,HW,DDN,51.0,68.0,60.0,52.15,92.35,-6.75,LOW,CLEAR,10.0,0,,0,0.0,11.05,70.04,85.0,57.8,-10.2,82.15,SYNTHETIC_DATASET
JRN_20260710_14309,14309,PASSENGER,2026-07-10T11:15:00,2026-07-10,11,4,0,SEC_NDLS_GZB,NDLS,GZB,25.0,28.0,110.0,92.67,-0.56,0.0,MEDIUM,CLEAR,10.0,0,,0,0.0,0.0,28.84,35.0,23.8,-4.2,-4.76,SYNTHETIC_DATASET
JRN_20260710_14309,14309,PASSENGER,2026-07-10T11:41:48,2026-07-10,11,4,0,SEC_GZB_MTC,GZB,MTC,47.0,40.0,120.0,104.32,-4.76,-4.2,MEDIUM,CLEAR,10.0,0,,0,0.0,0.0,41.2,50.0,34.0,-6.0,-10.76,SYNTHETIC_DATASET
JRN_20260710_14309,14309,PASSENGER,2026-07-10T12:18:48,2026-07-10,12,4,0,SEC_MTC_MOZ,MTC,MOZ,56.0,45.0,110.0,78.59,-10.76,-6.0,LOW,RAIN,4.77,0,,0,0.0,0.0,46.35,56.25,38.25,-6.75,-17.51,SYNTHETIC_DATASET
JRN_20260710_14309,14309,PASSENGER,2026-07-10T13:00:03,2026-07-10,13,4,0,SEC_MOZ_SRE,MOZ,SRE,59.0,52.0,100.0,77.97,-17.51,-6.75,LOW,CLEAR,10.0,0,,0,0.0,0.0,53.56,65.0,44.199999999999996,-7.8,-25.31,SYNTHETIC_DATASET
JRN_20260710_14309,14309,PASSENGER,2026-07-10T13:47:15,2026-07-10,13,4,0,SEC_SRE_RK,SRE,RK,34.0,32.0,100.0,77.85,-25.31,-7.8,MEDIUM,CLEAR,10.0,0,,0,0.0,0.0,32.96,40.0,27.28,-4.72,-30.03,SYNTHETIC_DATASET
JRN_20260710_14309,14309,PASSENGER,2026-07-10T14:17:31,2026-07-10,14,4,0,SEC_RK_HW,RK,HW,42.0,45.0,80.0,71.62,-30.03,-4.72,LOW,CLEAR,10.0,0,,0,0.0,0.0,46.35,56.25,38.25,-6.75,-36.78,SYNTHETIC_DATASET
JRN_20260710_14309,14309,PASSENGER,2026-07-10T14:58:46,2026-07-10,14,4,0,SEC_HW_DDN,HW,DDN,51.0,68.0,60.0,52.02,-36.78,-6.75,LOW,CLEAR,10.0,0,,0,0.0,0.0,70.04,85.0,57.8,-10.2,-46.98,SYNTHETIC_DATASET
JRN_20260711_12017,12017,SHATABDI,2026-07-11T06:45:00,2026-07-11,6,5,1,SEC_NDLS_GZB,NDLS,GZB,25.0,28.0,110.0,95.12,-1.14,0.0,MEDIUM,CLEAR,10.0,0,,0,0.0,0.0,28.84,35.0,23.8,-4.2,-5.34,SYNTHETIC_DATASET
JRN_20260711_12017,12017,SHATABDI,2026-07-11T07:11:48,2026-07-11,7,5,1,SEC_GZB_MTC,GZB,MTC,47.0,40.0,120.0,92.39,-5.34,-4.2,LOW,CLEAR,10.0,0,,0,0.0,0.0,41.2,50.0,34.0,-6.0,-11.34,SYNTHETIC_DATASET
JRN_20260711_12017,12017,SHATABDI,2026-07-11T07:48:48,2026-07-11,7,5,1,SEC_MTC_MOZ,MTC,MOZ,56.0,45.0,110.0,97.1,-11.34,-6.0,LOW,CLEAR,10.0,0,,0,0.0,0.0,46.35,56.25,38.25,-6.75,-18.09,SYNTHETIC_DATASET
JRN_20260711_12017,12017,SHATABDI,2026-07-11T08:30:03,2026-07-11,8,5,1,SEC_MOZ_SRE,MOZ,SRE,59.0,52.0,100.0,82.63,-18.09,-6.75,MEDIUM,CLEAR,10.0,0,,0,0.0,0.0,53.56,65.0,48.12,-3.88,-21.97,SYNTHETIC_DATASET
JRN_20260711_12017,12017,SHATABDI,2026-07-11T09:21:10,2026-07-11,9,5,1,SEC_SRE_RK,SRE,RK,34.0,32.0,100.0,83.31,-21.97,-3.88,LOW,CLEAR,10.0,0,,0,0.0,0.0,32.96,40.0,27.2,-4.8,-26.77,SYNTHETIC_DATASET
JRN_20260711_12017,12017,SHATABDI,2026-07-11T09:51:22,2026-07-11,9,5,1,SEC_RK_HW,RK,HW,42.0,45.0,80.0,61.35,-26.77,-4.8,MEDIUM,CLEAR,10.0,0,,0,0.0,0.0,46.35,56.25,43.6,-1.4,-28.17,SYNTHETIC_DATASET
JRN_20260711_12017,12017,SHATABDI,2026-07-11T10:37:58,2026-07-11,10,5,1,SEC_HW_DDN,HW,DDN,51.0,68.0,60.0,50.85,-28.17,-1.4,MEDIUM,CLEAR,10.0,0,,0,0.0,0.0,70.04,85.0,68.81,0.81,-27.36,SYNTHETIC_DATASET
JRN_20260711_12055,12055,SUPERFAST,2026-07-11T15:20:00,2026-07-11,15,5,1,SEC_NDLS_GZB,NDLS,GZB,25.0,28.0,110.0,98.05,-1.02,0.0,LOW,CLEAR,10.0,0,,0,0.0,0.0,28.84,35.0,23.8,-4.2,-5.22,SYNTHETIC_DATASET
JRN_20260711_12055,12055,SUPERFAST,2026-07-11T15:46:48,2026-07-11,15,5,1,SEC_GZB_MTC,GZB,MTC,47.0,40.0,120.0,97.14,-5.22,-4.2,HIGH,CLEAR,10.0,0,,0,0.0,0.0,41.2,50.0,39.91,-0.09,-5.31,SYNTHETIC_DATASET
JRN_20260711_12055,12055,SUPERFAST,2026-07-11T16:29:42,2026-07-11,16,5,1,SEC_MTC_MOZ,MTC,MOZ,56.0,45.0,110.0,91.06,-5.31,-0.09,HIGH,CLEAR,10.0,0,,0,0.0,0.0,46.35,56.25,52.28,7.28,1.97,SYNTHETIC_DATASET
JRN_20260711_12055,12055,SUPERFAST,2026-07-11T17:24:59,2026-07-11,17,5,1,SEC_MOZ_SRE,MOZ,SRE,59.0,52.0,100.0,86.89,1.97,7.28,HIGH,CLEAR,10.0,0,,0,0.0,0.0,53.56,65.0,60.71,8.71,10.68,SYNTHETIC_DATASET
JRN_20260711_12055,12055,SUPERFAST,2026-07-11T18:28:42,2026-07-11,18,5,1,SEC_SRE_RK,SRE,RK,34.0,32.0,100.0,82.96,10.68,8.71,LOW,CLEAR,10.0,0,,0,0.0,4.27,32.96,40.0,27.2,-4.8,5.88,SYNTHETIC_DATASET
JRN_20260711_12055,12055,SUPERFAST,2026-07-11T18:58:54,2026-07-11,18,5,1,SEC_RK_HW,RK,HW,42.0,45.0,80.0,71.06,5.88,-4.8,MEDIUM,CLEAR,10.0,0,,0,0.0,0.0,46.35,56.25,42.74,-2.26,3.62,SYNTHETIC_DATASET
JRN_20260711_12055,12055,SUPERFAST,2026-07-11T19:44:38,2026-07-11,19,5,1,SEC_HW_DDN,HW,DDN,51.0,68.0,60.0,52.28,3.62,-2.26,LOW,CLEAR,10.0,0,,0,0.0,1.45,70.04,85.0,57.8,-10.2,-6.58,SYNTHETIC_DATASET
JRN_20260711_14041,14041,EXPRESS,2026-07-11T22:25:00,2026-07-11,22,5,1,SEC_NDLS_GZB,NDLS,GZB,25.0,28.0,110.0,39.61,-0.42,0.0,LOW,CLEAR,10.0,1,50.0,0,0.0,0.0,28.84,35.0,33.04,5.04,4.62,SYNTHETIC_DATASET
JRN_20260711_14041,14041,EXPRESS,2026-07-11T23:01:02,2026-07-11,23,5,1,SEC_GZB_MTC,GZB,MTC,47.0,40.0,120.0,99.72,4.62,5.04,LOW,CLEAR,10.0,0,,0,0.0,1.85,41.2,50.0,34.0,-6.0,-1.38,SYNTHETIC_DATASET
JRN_20260711_14041,14041,EXPRESS,2026-07-11T23:38:02,2026-07-11,23,5,1,SEC_MTC_MOZ,MTC,MOZ,56.0,45.0,110.0,24.8,-1.38,-6.0,LOW,CLEAR,10.0,1,30.0,0,0.0,0.0,46.35,56.25,124.97,79.97,78.59,SYNTHETIC_DATASET
JRN_20260711_14041,14041,EXPRESS,2026-07-12T01:46:00,2026-07-11,1,5,1,SEC_MOZ_SRE,MOZ,SRE,59.0,52.0,100.0,86.57,78.59,79.97,LOW,CLEAR,10.0,0,,0,0.0,11.45,53.56,65.0,44.199999999999996,-7.8,70.79,SYNTHETIC_DATASET
JRN_20260711_14041,14041,EXPRESS,2026-07-12T02:33:12,2026-07-11,2,5,1,SEC_SRE_RK,SRE,RK,34.0,32.0,100.0,23.23,70.79,-7.8,LOW,RAIN,3.03,1,30.0,0,0.0,0.0,32.96,40.0,75.67,43.67,114.46,SYNTHETIC_DATASET
JRN_20260711_14041,14041,EXPRESS,2026-07-12T03:51:52,2026-07-11,3,5,1,SEC_RK_HW,RK,HW,42.0,45.0,80.0,68.18,114.46,43.67,LOW,CLEAR,10.0,0,,0,0.0,9.19,46.35,56.25,38.25,-6.75,107.71,SYNTHETIC_DATASET
JRN_20260711_14041,14041,EXPRESS,2026-07-12T04:33:07,2026-07-11,4,5,1,SEC_HW_DDN,HW,DDN,51.0,68.0,60.0,53.24,107.71,-6.75,LOW,CLEAR,10.0,0,,0,0.0,11.05,70.04,85.0,57.8,-10.2,97.51,SYNTHETIC_DATASET
JRN_20260711_14309,14309,PASSENGER,2026-07-11T11:15:00,2026-07-11,11,5,1,SEC_NDLS_GZB,NDLS,GZB,25.0,28.0,110.0,92.0,-0.38,0.0,LOW,CLEAR,10.0,0,,0,0.0,0.0,28.84,35.0,23.8,-4.2,-4.58,SYNTHETIC_DATASET
JRN_20260711_14309,14309,PASSENGER,2026-07-11T11:41:48,2026-07-11,11,5,1,SEC_GZB_MTC,GZB,MTC,47.0,40.0,120.0,24.83,-4.58,-4.2,LOW,CLEAR,10.0,1,30.0,0,0.0,0.0,41.2,50.0,104.34,64.34,59.76,SYNTHETIC_DATASET
JRN_20260711_14309,14309,PASSENGER,2026-07-11T13:29:08,2026-07-11,13,5,1,SEC_MTC_MOZ,MTC,MOZ,56.0,45.0,110.0,86.95,59.76,64.34,LOW,CLEAR,10.0,0,,0,0.0,7.99,46.35,56.25,38.25,-6.75,53.01,SYNTHETIC_DATASET
JRN_20260711_14309,14309,PASSENGER,2026-07-11T14:10:23,2026-07-11,14,5,1,SEC_MOZ_SRE,MOZ,SRE,59.0,52.0,100.0,43.42,53.01,-6.75,LOW,CLEAR,10.0,1,50.0,0,0.0,0.0,53.56,65.0,78.73,26.73,79.74,SYNTHETIC_DATASET
JRN_20260711_14309,14309,PASSENGER,2026-07-11T15:32:07,2026-07-11,15,5,1,SEC_SRE_RK,SRE,RK,34.0,32.0,100.0,44.14,79.74,26.73,MEDIUM,CLEAR,10.0,1,50.0,0,0.0,0.0,32.96,40.0,55.25,23.25,102.99,SYNTHETIC_DATASET
JRN_20260711_14309,14309,PASSENGER,2026-07-11T16:30:22,2026-07-11,16,5,1,SEC_RK_HW,RK,HW,42.0,45.0,80.0,62.62,102.99,23.25,HIGH,RAIN,3.32,0,,0,0.0,0.0,46.35,56.25,61.29,16.29,119.28,SYNTHETIC_DATASET
JRN_20260711_14309,14309,PASSENGER,2026-07-11T17:34:39,2026-07-11,17,5,1,SEC_HW_DDN,HW,DDN,51.0,68.0,60.0,52.16,119.28,16.29,HIGH,CLEAR,10.0,0,,0,0.0,0.0,70.04,85.0,89.06,21.06,140.34,SYNTHETIC_DATASET
JRN_20260712_12017,12017,SHATABDI,2026-07-12T06:45:00,2026-07-12,6,6,1,SEC_NDLS_GZB,NDLS,GZB,25.0,28.0,110.0,88.24,-1.29,0.0,LOW,CLEAR,10.0,0,,0,0.0,0.0,28.84,35.0,23.8,-4.2,-5.49,SYNTHETIC_DATASET
JRN_20260712_12017,12017,SHATABDI,2026-07-12T07:11:48,2026-07-12,7,6,1,SEC_GZB_MTC,GZB,MTC,47.0,40.0,120.0,92.56,-5.49,-4.2,LOW,CLEAR,10.0,0,,0,0.0,0.0,41.2,50.0,34.0,-6.0,-11.49,SYNTHETIC_DATASET
JRN_20260712_12017,12017,SHATABDI,2026-07-12T07:48:48,2026-07-12,7,6,1,SEC_MTC_MOZ,MTC,MOZ,56.0,45.0,110.0,94.49,-11.49,-6.0,LOW,CLEAR,10.0,0,,0,0.0,0.0,46.35,56.25,38.25,-6.75,-18.24,SYNTHETIC_DATASET
JRN_20260712_12017,12017,SHATABDI,2026-07-12T08:30:03,2026-07-12,8,6,1,SEC_MOZ_SRE,MOZ,SRE,59.0,52.0,100.0,78.45,-18.24,-6.75,HIGH,CLEAR,10.0,0,,1,10.58,0.0,53.56,65.0,71.78,19.78,1.54,SYNTHETIC_DATASET
JRN_20260712_12017,12017,SHATABDI,2026-07-12T09:44:49,2026-07-12,9,6,1,SEC_SRE_RK,SRE,RK,34.0,32.0,100.0,73.57,1.54,19.78,MEDIUM,RAIN,3.24,0,,0,0.0,0.0,32.96,40.0,30.71,-1.29,0.25,SYNTHETIC_DATASET
JRN_20260712_12017,12017,SHATABDI,2026-07-12T10:18:32,2026-07-12,10,6,1,SEC_RK_HW,RK,HW,42.0,45.0,80.0,70.16,0.25,-1.29,HIGH,CLEAR,10.0,0,,0,0.0,0.0,46.35,56.25,54.7,9.7,9.95,SYNTHETIC_DATASET
JRN_20260712_12017,12017,SHATABDI,2026-07-12T11:16:14,2026-07-12,11,6,1,SEC_HW_DDN,HW,DDN,51.0,68.0,60.0,52.42,9.95,9.7,HIGH,CLEAR,10.0,0,,1,2.73,0.0,70.04,85.0,89.93,21.93,31.88,SYNTHETIC_DATASET
JRN_20260712_12055,12055,SUPERFAST,2026-07-12T15:20:00,2026-07-12,15,6,1,SEC_NDLS_GZB,NDLS,GZB,25.0,28.0,110.0,86.97,1.17,0.0,LOW,CLEAR,10.0,0,,0,0.0,0.0,28.84,35.0,23.8,-4.2,-3.03,SYNTHETIC_DATASET
JRN_20260712_12055,12055,SUPERFAST,2026-07-12T15:46:48,2026-07-12,15,6,1,SEC_GZB_MTC,GZB,MTC,47.0,40.0,120.0,103.07,-3.03,-4.2,LOW,CLEAR,10.0,0,,0,0.0,0.0,41.2,50.0,34.0,-6.0,-9.03,SYNTHETIC_DATASET
JRN_20260712_12055,12055,SUPERFAST,2026-07-12T16:23:48,2026-07-12,16,6,1,SEC_MTC_MOZ,MTC,MOZ,56.0,45.0,110.0,93.78,-9.03,-6.0,HIGH,CLEAR,10.0,0,,0,0.0,0.0,46.35,56.25,52.12,7.12,-1.91,SYNTHETIC_DATASET
JRN_20260712_12055,12055,SUPERFAST,2026-07-12T17:18:55,2026-07-12,17,6,1,SEC_MOZ_SRE,MOZ,SRE,59.0,52.0,100.0,87.34,-1.91,7.12,HIGH,CLEAR,10.0,0,,0,0.0,0.0,53.56,65.0,60.82,8.82,6.91,SYNTHETIC_DATASET
JRN_20260712_12055,12055,SUPERFAST,2026-07-12T18:22:44,2026-07-12,18,6,1,SEC_SRE_RK,SRE,RK,34.0,32.0,100.0,86.51,6.91,8.82,HIGH,CLEAR,10.0,0,,1,10.64,0.0,32.96,40.0,44.94,12.94,19.85,SYNTHETIC_DATASET
JRN_20260712_12055,12055,SUPERFAST,2026-07-12T19:10:40,2026-07-12,19,6,1,SEC_RK_HW,RK,HW,42.0,45.0,80.0,64.39,19.85,12.94,HIGH,CLEAR,10.0,0,,0,0.0,0.0,46.35,56.25,54.37,9.37,29.22,SYNTHETIC_DATASET
JRN_20260712_12055,12055,SUPERFAST,2026-07-12T20:08:03,2026-07-12,20,6,1,SEC_HW_DDN,HW,DDN,51.0,68.0,60.0,48.63,29.22,9.37,MEDIUM,CLEAR,10.0,0,,0,0.0,0.0,70.04,85.0,69.47,1.47,30.69,SYNTHETIC_DATASET
JRN_20260712_14041,14041,EXPRESS,2026-07-12T22:25:00,2026-07-12,22,6,1,SEC_NDLS_GZB,NDLS,GZB,25.0,28.0,110.0,89.38,-0.53,0.0,LOW,CLEAR,10.0,0,,0,0.0,0.0,28.84,35.0,23.8,-4.2,-4.73,SYNTHETIC_DATASET
JRN_20260712_14041,14041,EXPRESS,2026-07-12T22:51:48,2026-07-12,22,6,1,SEC_GZB_MTC,GZB,MTC,47.0,40.0,120.0,100.29,-4.73,-4.2,MEDIUM,CLEAR,10.0,0,,0,0.0,0.0,41.2,50.0,34.0,-6.0,-10.73,SYNTHETIC_DATASET
JRN_20260712_14041,14041,EXPRESS,2026-07-12T23:28:48,2026-07-12,23,6,1,SEC_MTC_MOZ,MTC,MOZ,56.0,45.0,110.0,26.36,-10.73,-6.0,LOW,RAIN,4.45,1,30.0,0,0.0,0.0,46.35,56.25,124.54,79.54,68.81,SYNTHETIC_DATASET
JRN_20260712_14041,14041,EXPRESS,2026-07-13T01:36:20,2026-07-12,1,6,1,SEC_MOZ_SRE,MOZ,SRE,59.0,52.0,100.0,85.5,68.81,79.54,HIGH,CLEAR,10.0,0,,0,0.0,0.0,53.56,65.0,61.74,9.74,78.55,SYNTHETIC_DATASET
JRN_20260712_14041,14041,EXPRESS,2026-07-13T02:41:04,2026-07-12,2,6,1,SEC_SRE_RK,SRE,RK,34.0,32.0,100.0,76.66,78.55,9.74,LOW,CLEAR,10.0,0,,1,7.52,8.2,32.96,40.0,27.2,-4.8,73.75,SYNTHETIC_DATASET
JRN_20260712_14041,14041,EXPRESS,2026-07-13T03:11:16,2026-07-12,3,6,1,SEC_RK_HW,RK,HW,42.0,45.0,80.0,63.92,73.75,-4.8,LOW,RAIN,4.44,0,,0,0.0,0.0,46.35,56.25,38.82,-6.18,67.57,SYNTHETIC_DATASET
JRN_20260712_14041,14041,EXPRESS,2026-07-13T03:53:06,2026-07-12,3,6,1,SEC_HW_DDN,HW,DDN,51.0,68.0,60.0,50.16,67.57,-6.18,MEDIUM,CLEAR,10.0,0,,0,0.0,0.0,70.04,85.0,69.29,1.29,68.86,SYNTHETIC_DATASET
JRN_20260712_14309,14309,PASSENGER,2026-07-12T11:15:00,2026-07-12,11,6,1,SEC_NDLS_GZB,NDLS,GZB,25.0,28.0,110.0,94.31,-0.88,0.0,MEDIUM,CLEAR,10.0,0,,0,0.0,0.0,28.84,35.0,23.8,-4.2,-5.08,SYNTHETIC_DATASET
JRN_20260712_14309,14309,PASSENGER,2026-07-12T11:41:48,2026-07-12,11,6,1,SEC_GZB_MTC,GZB,MTC,47.0,40.0,120.0,93.31,-5.08,-4.2,LOW,CLEAR,10.0,0,,0,0.0,0.0,41.2,50.0,34.0,-6.0,-11.08,SYNTHETIC_DATASET
JRN_20260712_14309,14309,PASSENGER,2026-07-12T12:18:48,2026-07-12,12,6,1,SEC_MTC_MOZ,MTC,MOZ,56.0,45.0,110.0,86.22,-11.08,-6.0,MEDIUM,RAIN,2.51,0,,0,0.0,0.0,46.35,56.25,46.44,1.44,-9.64,SYNTHETIC_DATASET
JRN_20260712_14309,14309,PASSENGER,2026-07-12T13:08:14,2026-07-12,13,6,1,SEC_MOZ_SRE,MOZ,SRE,59.0,52.0,100.0,39.8,-9.64,1.44,LOW,CLEAR,10.0,1,50.0,0,0.0,0.0,53.56,65.0,79.29,27.29,17.65,SYNTHETIC_DATASET
JRN_20260712_14309,14309,PASSENGER,2026-07-12T14:30:31,2026-07-12,14,6,1,SEC_SRE_RK,SRE,RK,34.0,32.0,100.0,80.29,17.65,27.29,LOW,CLEAR,10.0,0,,0,0.0,6.56,32.96,40.0,27.2,-4.8,12.85,SYNTHETIC_DATASET
JRN_20260712_14309,14309,PASSENGER,2026-07-12T15:00:43,2026-07-12,15,6,1,SEC_RK_HW,RK,HW,42.0,45.0,80.0,61.37,12.85,-4.8,LOW,CLEAR,10.0,0,,0,0.0,5.14,46.35,56.25,38.25,-6.75,6.1,SYNTHETIC_DATASET
JRN_20260712_14309,14309,PASSENGER,2026-07-12T15:41:58,2026-07-12,15,6,1,SEC_HW_DDN,HW,DDN,51.0,68.0,60.0,50.47,6.1,-6.75,LOW,CLEAR,10.0,0,,0,0.0,2.44,70.04,85.0,57.8,-10.2,-4.1,SYNTHETIC_DATASET
JRN_20260713_12017,12017,SHATABDI,2026-07-13T06:45:00,2026-07-13,6,0,0,SEC_NDLS_GZB,NDLS,GZB,25.0,28.0,110.0,95.89,0.55,0.0,LOW,CLEAR,10.0,0,,0,0.0,0.0,28.84,35.0,23.8,-4.2,-3.65,SYNTHETIC_DATASET
JRN_20260713_12017,12017,SHATABDI,2026-07-13T07:11:48,2026-07-13,7,0,0,SEC_GZB_MTC,GZB,MTC,47.0,40.0,120.0,24.33,-3.65,-4.2,LOW,CLEAR,10.0,1,30.0,0,0.0,0.0,41.2,50.0,104.26,64.26,60.61,SYNTHETIC_DATASET
JRN_20260713_12017,12017,SHATABDI,2026-07-13T08:59:03,2026-07-13,8,0,0,SEC_MTC_MOZ,MTC,MOZ,56.0,45.0,110.0,84.59,60.61,64.26,LOW,CLEAR,10.0,0,,0,0.0,13.31,46.35,56.25,38.25,-6.75,53.86,SYNTHETIC_DATASET
JRN_20260713_12017,12017,SHATABDI,2026-07-13T09:40:18,2026-07-13,9,0,0,SEC_MOZ_SRE,MOZ,SRE,59.0,52.0,100.0,85.68,53.86,-6.75,MEDIUM,CLEAR,10.0,0,,0,0.0,0.0,53.56,65.0,49.54,-2.46,51.4,SYNTHETIC_DATASET
JRN_20260713_12017,12017,SHATABDI,2026-07-13T10:32:51,2026-07-13,10,0,0,SEC_SRE_RK,SRE,RK,34.0,32.0,100.0,86.13,51.4,-2.46,LOW,CLEAR,10.0,0,,0,0.0,10.93,32.96,40.0,27.2,-4.8,46.6,SYNTHETIC_DATASET
JRN_20260713_12017,12017,SHATABDI,2026-07-13T11:03:03,2026-07-13,11,0,0,SEC_RK_HW,RK,HW,42.0,45.0,80.0,62.35,46.6,-4.8,LOW,CLEAR,10.0,0,,0,0.0,12.25,46.35,56.25,38.25,-6.75,39.85,SYNTHETIC_DATASET
JRN_20260713_12017,12017,SHATABDI,2026-07-13T11:44:18,2026-07-13,11,0,0,SEC_HW_DDN,HW,DDN,51.0,68.0,60.0,46.97,39.85,-6.75,HIGH,CLEAR,10.0,0,,0,0.0,0.0,70.04,85.0,88.04,20.04,59.89,SYNTHETIC_DATASET
JRN_20260713_12055,12055,SUPERFAST,2026-07-13T15:20:00,2026-07-13,15,0,0,SEC_NDLS_GZB,NDLS,GZB,25.0,28.0,110.0,44.08,-0.78,0.0,HIGH,CLEAR,10.0,1,50.0,0,0.0,0.0,28.84,35.0,52.17,24.17,23.39,SYNTHETIC_DATASET
JRN_20260713_12055,12055,SUPERFAST,2026-07-13T16:15:10,2026-07-13,16,0,0,SEC_GZB_MTC,GZB,MTC,47.0,40.0,120.0,100.86,23.39,24.17,HIGH,CLEAR,10.0,0,,0,0.0,0.0,41.2,50.0,40.84,0.84,24.23,SYNTHETIC_DATASET
JRN_20260713_12055,12055,SUPERFAST,2026-07-13T16:59:00,2026-07-13,16,0,0,SEC_MTC_MOZ,MTC,MOZ,56.0,45.0,110.0,88.14,24.23,0.84,LOW,CLEAR,10.0,0,,0,0.0,9.69,46.35,56.25,38.25,-6.75,17.48,SYNTHETIC_DATASET
JRN_20260713_12055,12055,SUPERFAST,2026-07-13T17:40:15,2026-07-13,17,0,0,SEC_MOZ_SRE,MOZ,SRE,59.0,52.0,100.0,87.07,17.48,-6.75,HIGH,CLEAR,10.0,0,,0,0.0,0.0,53.56,65.0,60.19,8.19,25.67,SYNTHETIC_DATASET
JRN_20260713_12055,12055,SUPERFAST,2026-07-13T18:43:27,2026-07-13,18,0,0,SEC_SRE_RK,SRE,RK,34.0,32.0,100.0,78.33,25.67,8.19,LOW,CLEAR,10.0,0,,0,0.0,9.84,32.96,40.0,27.2,-4.8,20.87,SYNTHETIC_DATASET
JRN_20260713_12055,12055,SUPERFAST,2026-07-13T19:13:39,2026-07-13,19,0,0,SEC_RK_HW,RK,HW,42.0,45.0,80.0,70.51,20.87,-4.8,HIGH,CLEAR,10.0,0,,0,0.0,0.0,46.35,56.25,53.76,8.76,29.63,SYNTHETIC_DATASET
JRN_20260713_12055,12055,SUPERFAST,2026-07-13T20:10:24,2026-07-13,20,0,0,SEC_HW_DDN,HW,DDN,51.0,68.0,60.0,50.79,29.63,8.76,LOW,CLEAR,10.0,0,,0,0.0,11.85,70.04,85.0,57.8,-10.2,19.43,SYNTHETIC_DATASET
